Latitude,Longitude,sqm_value2,C1,C2,profile
29.886195533611435,-81.3239705115004,16,0.9,0.03,original
29.886195533611435,-81.3239705115004,16,0.9,0.03,original
29.887677652677922,-81.32397845934202,16,0.9,0.03,original
29.886894231233356,-81.32386863604043,16,0.9,0.03,original
29.886894231233356,-81.32386863604043,16,0.9,0.03,original
29.888041094950392,-81.32378714119483,16,0.9,0.03,original
29.88636419883934,-81.32359238772496,16,0.9,0.03,original
29.88740357380213,-81.32361152250469,16,0.9,0.03,original
29.880492256599993,-81.32405304660946,16,0.9,0.03,original
29.886897207519304,-81.32265374242942,16,0.9,0.03,original
29.886897207519304,-81.32265374242942,16,0.9,0.03,original
29.87828611436488,-81.32326023877425,16,0.9,0.03,original
29.88651682026118,-81.32302803164889,16,0.9,0.03,original
29.885135085738128,-81.33023397880388,16,0.9,0.03,original
29.889574888019887,-81.31838011117617,16,0.9,0.03,original
29.8889531882356,-81.31848227224431,16,0.9,0.03,original
29.8889531882356,-81.31848227224431,16,0.9,0.03,original
29.88840910646238,-81.31832591631189,16,0.9,0.03,original
29.88778806885666,-81.31815353961957,16,0.9,0.03,original
29.88736233326724,-81.31795338443688,16,0.9,0.03,original
29.888164490901715,-81.31827780462427,16,0.9,0.03,original
29.88621674160886,-81.31750796908032,16,0.9,0.03,original
29.887040913917037,-81.31782614054644,16,0.9,0.03,original
29.88865228073892,-81.31783125205045,16,0.9,0.03,original
29.88889404784116,-81.31792037739208,16,0.9,0.03,original
29.886653553045328,-81.31767659929822,16,0.9,0.03,original
29.8881604514178,-81.3176719101751,16,0.9,0.03,original
29.889782604311893,-81.31776541279926,16,0.9,0.03,original
29.885653630018563,-81.3172600514935,16,0.9,0.03,original
29.887597560455795,-81.3173324745947,16,0.9,0.03,original
29.88908268810265,-81.31723304155695,16,0.9,0.03,original
29.889850041451034,-81.31716604621798,16,0.9,0.03,original
29.88921829137501,-81.31687372490339,16,0.9,0.03,original
29.885990216875282,-81.31679724911616,16,0.9,0.03,original
29.88678726474641,-81.31696070423813,16,0.9,0.03,original
29.888382481747904,-81.31682059121238,16,0.9,0.03,original
29.88798177221352,-81.31650376131738,16,0.9,0.03,original
29.88453433505539,-81.31616785348629,16,0.9,0.03,original
29.88492644058762,-81.31663295382833,16,0.9,0.03,original
29.887627671900006,-81.3162438821582,16,0.9,0.03,original
29.884229261264288,-81.31610378074089,16,0.9,0.03,original
29.88705593832895,-81.31615056524845,16,0.9,0.03,original
29.88996779658742,-81.31622286753391,16,0.9,0.03,original
29.885178779617217,-81.3157533555842,16,0.9,0.03,original
29.885452510148706,-81.31627488363482,16,0.9,0.03,original
29.889426529944032,-81.31603813003647,16,0.9,0.03,original
29.883663344126536,-81.31587795565541,16,0.9,0.03,original
29.88462843198586,-81.31591570857869,16,0.9,0.03,original
29.88659937521146,-81.31504151446725,16,0.9,0.03,original
29.890262286876347,-81.31611334757257,16,0.9,0.03,original
29.883328226485713,-81.31572859168925,16,0.9,0.03,original
29.88602849005482,-81.31574341089764,16,0.9,0.03,original
29.888679120658633,-81.31581487688463,16,0.9,0.03,original
29.887084561757653,-81.3156804711859,16,0.9,0.03,original
29.888187439797996,-81.31559243262315,16,0.9,0.03,original
29.882960171712803,-81.31555388124993,16,0.9,0.03,original
29.88445420453253,-81.3151799238251,16,0.9,0.03,original
29.892638622573397,-81.33158729240397,16,0.9,0.03,original
29.903308701018645,-81.33122810758208,16,0.9,0.03,original
29.890359889704104,-81.33125155709878,16,0.9,0.03,original
29.894191677211648,-81.33072142671531,16,0.9,0.03,original
29.89509306245945,-81.33093900065742,16,0.9,0.03,original
29.902256199340474,-81.33096267177295,16,0.9,0.03,original
29.893605953173743,-81.33072896027716,16,0.9,0.03,original
29.90044180661429,-81.3307767821238,16,0.9,0.03,original
29.901541601299414,-81.33082459966803,16,0.9,0.03,original
29.89264374827437,-81.33064057759968,16,0.9,0.03,original
29.89039948695992,-81.330813045464,16,0.9,0.03,original
29.892076884866068,-81.33080280584583,16,0.9,0.03,original
29.893866602404746,-81.34701379955608,16,0.9,0.03,original
29.899743991453853,-81.33052515351704,16,0.9,0.03,original
29.898905589989052,-81.33041192751054,16,0.9,0.03,original
29.897061279738452,-81.33009340772415,16,0.9,0.03,original
29.903443474582456,-81.33011760164389,16,0.9,0.03,original
29.894380415678135,-81.33002145618927,16,0.9,0.03,original
29.8961267067419,-81.32995146880471,16,0.9,0.03,original
29.901728159209856,-81.3298973346692,16,0.9,0.03,original
29.90290748402714,-81.33003061996905,16,0.9,0.03,original
29.893726460448022,-81.32982364159876,16,0.9,0.03,original
29.896904437355264,-81.33123217319171,16,0.9,0.03,original
29.895249870645262,-81.32981287858712,16,0.9,0.03,original
29.892803193183443,-81.3295586721063,16,0.9,0.03,original
29.89994424081163,-81.32962004163983,16,0.9,0.03,original
29.890469654112508,-81.33024525041128,16,0.9,0.03,original
29.89218218700234,-81.32937990663154,16,0.9,0.03,original
29.898993208531763,-81.32946226876363,16,0.9,0.03,original
29.89178652761712,-81.32925553161901,16,0.9,0.03,original
29.89841893161953,-81.33148650244242,16,0.9,0.03,original
29.89122306924386,-81.32915585213864,16,0.9,0.03,original
29.896346224010074,-81.32903698400389,16,0.9,0.03,original
29.897275235491243,-81.32920414379961,16,0.9,0.03,original
29.89386323193674,-81.32900989263628,16,0.9,0.03,original
29.895463966061172,-81.32886682504142,16,0.9,0.03,original
29.891218020502237,-81.32116237499044,16,0.9,0.03,original
29.89284072757288,-81.32884243373849,16,0.9,0.03,original
29.894562333575056,-81.32874709890964,16,0.9,0.03,original
29.890523509432853,-81.32960166392435,16,0.9,0.03,original
29.899680214006782,-81.32853666646034,16,0.9,0.03,original
29.89298450113031,-81.34469440060532,16,0.9,0.03,original
29.898737688808627,-81.32827478535292,16,0.9,0.03,original
29.891132837743775,-81.3278459296318,16,0.9,0.03,original
29.892897129643533,-81.32827773409998,16,0.9,0.03,original
29.893942865399076,-81.32794980071924,16,0.9,0.03,original
29.890763544999366,-81.32817607105926,16,0.9,0.03,original
29.898185260763235,-81.32816251642834,16,0.9,0.03,original
29.89707748184757,-81.32800740289527,16,0.9,0.03,original
29.897621707930632,-81.32810070721173,16,0.9,0.03,original
29.891063646454313,-81.32802557942705,16,0.9,0.03,original
29.895780078425435,-81.32780749001792,16,0.9,0.03,original
29.896434013004843,-81.32801476326513,16,0.9,0.03,original
29.894675126769076,-81.32762083527687,16,0.9,0.03,original
29.89825808816694,-81.32762624356205,16,0.9,0.03,original
29.890851287849102,-81.32716968487654,16,0.9,0.03,original
29.896463548222727,-81.32719432768583,16,0.9,0.03,original
29.893667349386533,-81.33036940122848,16,0.9,0.03,original
29.890890902821674,-81.32671854657384,16,0.9,0.03,original
29.891729637029584,-81.32669919177181,16,0.9,0.03,original
29.891729637029584,-81.32669919177181,16,0.9,0.03,original
29.89094975683474,-81.3262706262817,16,0.9,0.03,original
29.890496185357676,-81.32621234639464,16,0.9,0.03,original
29.891042797983907,-81.3253399910202,16,0.9,0.03,original
29.8905459607241,-81.32498493830663,16,0.9,0.03,original
29.8905459607241,-81.32498493830663,16,0.9,0.03,original
29.890760201763353,-81.32508346043468,16,0.9,0.03,original
29.8911387685459,-81.32433362604391,16,0.9,0.03,original
29.890530363229942,-81.32461882569716,16,0.9,0.03,original
29.890791824240342,-81.3245250014509,16,0.9,0.03,original
29.89125861727006,-81.32479790636377,16,0.9,0.03,original
29.89125861727006,-81.32479790636377,16,0.9,0.03,original
29.893195862736302,-81.3219860659958,16,0.9,0.03,original
29.893195862736302,-81.3219860659958,16,0.9,0.03,original
29.891336604551807,-81.32439422546027,16,0.9,0.03,original
29.891336604551807,-81.32439422546027,16,0.9,0.03,original
29.891167839411033,-81.32369310753798,16,0.9,0.03,original
29.891207782613247,-81.32310311535807,16,0.9,0.03,original
29.891771176736277,-81.32435145223586,16,0.9,0.03,original
29.891771176736277,-81.32435145223586,16,0.9,0.03,original
29.891270623332364,-81.32214397591244,16,0.9,0.03,original
29.89128216927184,-81.32191995613074,16,0.9,0.03,original
29.89341640630291,-81.32175640162086,16,0.9,0.03,original
29.89341640630291,-81.32175640162086,16,0.9,0.03,original
29.895642809812685,-81.33102286957912,16,0.9,0.03,original
29.895642809812685,-81.33102286957912,16,0.9,0.03,original
29.89371918871399,-81.32163114187182,16,0.9,0.03,original
29.89371918871399,-81.32163114187182,16,0.9,0.03,original
29.894113113174424,-81.32134207124822,16,0.9,0.03,original
29.894113113174424,-81.32134207124822,16,0.9,0.03,original
29.8912355937853,-81.32072062915249,16,0.9,0.03,original
29.89374750146445,-81.32129671703932,16,0.9,0.03,original
29.89374750146445,-81.32129671703932,16,0.9,0.03,original
29.894707052818433,-81.32021734205519,16,0.9,0.03,original
29.894707052818433,-81.32021734205519,16,0.9,0.03,original
29.8940644371781,-81.3299225847937,16,0.9,0.03,original
29.8940644371781,-81.3299225847937,16,0.9,0.03,original
29.89512535092833,-81.32121277282782,16,0.9,0.03,original
29.89512535092833,-81.32121277282782,16,0.9,0.03,original
29.89584852471221,-81.32122140374865,16,0.9,0.03,original
29.89584852471221,-81.32122140374865,16,0.9,0.03,original
29.896783492034263,-81.32120546688412,16,0.9,0.03,original
29.896783492034263,-81.32120546688412,16,0.9,0.03,original
29.89426954249746,-81.32146880609434,16,0.9,0.03,original
29.89426954249746,-81.32146880609434,16,0.9,0.03,original
29.89473177010232,-81.32023004443384,16,0.9,0.03,original
29.89473177010232,-81.32023004443384,16,0.9,0.03,original
29.896269961243192,-81.32092610182222,16,0.9,0.03,original
29.891991588840344,-81.32080194332657,16,0.9,0.03,original
29.89239020575144,-81.32084424481803,16,0.9,0.03,original
29.893036286553645,-81.3208936509446,16,0.9,0.03,original
29.893745573581985,-81.32095903930643,16,0.9,0.03,original
29.894700058217467,-81.32083270830654,16,0.9,0.03,original
29.894700058217467,-81.32083270830654,16,0.9,0.03,original
29.895691247959764,-81.32031200872912,16,0.9,0.03,original
29.897262589169216,-81.32094506204109,16,0.9,0.03,original
29.903972840886965,-81.32062886250957,16,0.9,0.03,original
29.891272291410417,-81.32032943598873,16,0.9,0.03,original
29.89637300666792,-81.3203899304034,16,0.9,0.03,original
29.891807939563606,-81.31714699884506,16,0.9,0.03,original
29.89419485239767,-81.32052181947647,16,0.9,0.03,original
29.895421364418265,-81.32047840633396,16,0.9,0.03,original
29.90304899640606,-81.32059434322913,16,0.9,0.03,original
29.903758642989374,-81.32051140000353,16,0.9,0.03,original
29.903758642989374,-81.32051140000353,16,0.9,0.03,original
29.89312006039218,-81.32036690250456,16,0.9,0.03,original
29.894810532315464,-81.32063424408234,16,0.9,0.03,original
29.89754156619277,-81.32043153967058,16,0.9,0.03,original
29.894745534268115,-81.32022377675705,16,0.9,0.03,original
29.900795031417474,-81.32023996363299,16,0.9,0.03,original
29.902428515209383,-81.32019469023936,16,0.9,0.03,original
29.892032825607792,-81.31853624319238,16,0.9,0.03,original
29.901306985854408,-81.32003645775733,16,0.9,0.03,original
29.901306985854408,-81.32003645775733,16,0.9,0.03,original
29.901809381045084,-81.32037260608924,16,0.9,0.03,original
29.901809381045084,-81.32037260608924,16,0.9,0.03,original
29.903979375398173,-81.3202028056832,16,0.9,0.03,original
29.89728959869873,-81.32001415200403,16,0.9,0.03,original
29.898083301126405,-81.3204206491323,16,0.9,0.03,original
29.898083301126405,-81.3204206491323,16,0.9,0.03,original
29.898876253042037,-81.32000344201342,16,0.9,0.03,original
29.89967102767905,-81.31996810964824,16,0.9,0.03,original
29.894547535562165,-81.32022945543635,16,0.9,0.03,original
29.902515258041333,-81.31957637487099,16,0.9,0.03,original
29.90308593905267,-81.3201021093888,16,0.9,0.03,original
29.89237072062952,-81.31980909126692,16,0.9,0.03,original
29.89494460458657,-81.31977628292954,16,0.9,0.03,original
29.89550831373818,-81.32090788210499,16,0.9,0.03,original
29.90081279315112,-81.31971927519471,16,0.9,0.03,original
29.903919921812967,-81.31977338191774,16,0.9,0.03,original
29.890575614508883,-81.31846218418112,16,0.9,0.03,original
29.894408659582137,-81.3196672737233,16,0.9,0.03,original
29.89553598086322,-81.31970558602617,16,0.9,0.03,original
29.899289552173812,-81.31966076040614,16,0.9,0.03,original
29.899289552173812,-81.31966076040614,16,0.9,0.03,original
29.901832818859344,-81.31977934106521,16,0.9,0.03,original
29.899689628503108,-81.3191002700631,16,0.9,0.03,original
29.892396638026604,-81.31932634171615,16,0.9,0.03,original
29.893202083899368,-81.31942673883225,16,0.9,0.03,original
29.89734648263939,-81.31923482088561,16,0.9,0.03,original
29.89916902875114,-81.31946786092583,16,0.9,0.03,original
29.902549592148087,-81.3190241692939,16,0.9,0.03,original
29.903904340812186,-81.31939459664709,16,0.9,0.03,original
29.896546460337635,-81.3191659970885,16,0.9,0.03,original
29.898240210764023,-81.31921557797637,16,0.9,0.03,original
29.90314070026937,-81.31906392584527,16,0.9,0.03,original
29.891407545003315,-81.31898236943724,16,0.9,0.03,original
29.894512249279657,-81.31890389265367,16,0.9,0.03,original
29.895053686843546,-81.31901607124112,16,0.9,0.03,original
29.89563905949225,-81.31915363800277,16,0.9,0.03,original
29.902062707925364,-81.319095207748,16,0.9,0.03,original
29.902062707925364,-81.319095207748,16,0.9,0.03,original
29.900949304298674,-81.31898751064888,16,0.9,0.03,original
29.901842772409694,-81.3190755705129,16,0.9,0.03,original
29.89398993794099,-81.31884226924802,16,0.9,0.03,original
29.89975371244593,-81.31875331442005,16,0.9,0.03,original
29.900251183908118,-81.31885273429151,16,0.9,0.03,original
29.8911063508395,-81.3184512484188,16,0.9,0.03,original
29.89248911228882,-81.31861027679176,16,0.9,0.03,original
29.892912485490616,-81.3186494927632,16,0.9,0.03,original
29.892912485490616,-81.3186494927632,16,0.9,0.03,original
29.89325606195359,-81.31871054577182,16,0.9,0.03,original
29.897403521945744,-81.31838921493073,16,0.9,0.03,original
29.890658130500974,-81.31845297934976,16,0.9,0.03,original
29.890694168321495,-81.31719080860286,16,0.9,0.03,original
29.895740041195406,-81.31833027715639,16,0.9,0.03,original
29.89713952892208,-81.3183946875406,16,0.9,0.03,original
29.903172259625393,-81.31852117612402,16,0.9,0.03,original
29.890358367329252,-81.31846780499858,16,0.9,0.03,original
29.89448148385335,-81.3179791357893,16,0.9,0.03,original
29.903217961097504,-81.3178143533465,16,0.9,0.03,original
29.89308325655877,-81.31739087638151,16,0.9,0.03,original
29.893323914270706,-81.31794074742525,16,0.9,0.03,original
29.901017813045453,-81.31794623619072,16,0.9,0.03,original
29.901908669094144,-81.31797746933978,16,0.9,0.03,original
29.902626304939705,-81.31800184081997,16,0.9,0.03,original
29.890595928507377,-81.31802044934247,16,0.9,0.03,original
29.893343725216685,-81.31770728134715,16,0.9,0.03,original
29.897457418559927,-81.31770455025874,16,0.9,0.03,original
29.900548081902752,-81.31774591530704,16,0.9,0.03,original
29.895868819207532,-81.31738076767721,16,0.9,0.03,original
29.899838907871565,-81.31763320511746,16,0.9,0.03,original
29.901953729704037,-81.31753576289996,16,0.9,0.03,original
29.891686567771984,-81.31844678134327,16,0.9,0.03,original
29.892659936087778,-81.31732957539366,16,0.9,0.03,original
29.894552187952538,-81.31716515485243,16,0.9,0.03,original
29.90269693368219,-81.31721935442941,16,0.9,0.03,original
29.903243985419575,-81.3172842096766,16,0.9,0.03,original
29.890652056416712,-81.31755042643813,16,0.9,0.03,original
29.90366230662718,-81.31713719748913,16,0.9,0.03,original
29.893392035166784,-81.31705734011669,16,0.9,0.03,original
29.89694248094162,-81.31686344470825,16,0.9,0.03,original
29.897046888786278,-81.31689849007171,16,0.9,0.03,original
29.900635344122318,-81.31690668912013,16,0.9,0.03,original
29.900995472685615,-81.31694570124554,16,0.9,0.03,original
29.90198822208217,-81.31691412663983,16,0.9,0.03,original
29.903274915773878,-81.31700025780418,16,0.9,0.03,original
29.895556839625524,-81.3167580733971,16,0.9,0.03,original
29.89596395707274,-81.3166962433122,16,0.9,0.03,original
29.896395610284575,-81.31672285531168,16,0.9,0.03,original
29.897292844294405,-81.32094200307243,16,0.9,0.03,original
29.894751808352392,-81.31648412522354,16,0.9,0.03,original
29.89519971800215,-81.31661177467863,16,0.9,0.03,original
29.89498527380557,-81.3165953175919,16,0.9,0.03,original
29.899931896210887,-81.31669932274421,16,0.9,0.03,original
29.902864367248437,-81.31620046555261,16,0.9,0.03,original
29.891330873778085,-81.31656483358366,16,0.9,0.03,original
29.89169413128787,-81.31644606317421,16,0.9,0.03,original
29.894353053807553,-81.31649864446801,16,0.9,0.03,original
29.89396545729136,-81.31644692672248,16,0.9,0.03,original
29.902624388185156,-81.31651216059737,16,0.9,0.03,original
29.890783956859256,-81.31644318813903,16,0.9,0.03,original
