(29.930823, -82.475595), 
(29.930598, -82.475551), 
(29.930454, -82.475507), 
(29.930322, -82.475437), 
(29.930212, -82.475355), 
(29.930107, -82.475241), 
(29.929887, -82.475001), 
(29.92965, -82.474748), 
(29.929515, -82.474584), 
(29.929361, -82.474408), 
(29.929095, -82.474155), 
(29.928898, -82.473984), 
(29.9286, -82.473832), 
(29.928349, -82.473706), 
(29.928062, -82.473535), 
(29.927671, -82.473251), 
(29.927221, -82.472891), 
(29.926659, -82.472322), 
(29.926577, -82.472222), 
(29.926538, -82.472038), 
(29.926551, -82.471704), 
(29.926556, -82.471458), 
(29.926529, -82.471236), 
(29.926468, -82.471028), 
(29.926362, -82.470826), 
(29.926247, -82.470675), 
(29.926142, -82.470504), 
(29.926034, -82.470327), 
(29.925885, -82.470113), 
(29.925819, -82.469955), 
(29.925764, -82.469828), 
(29.92577, -82.469715), 
(29.925836, -82.469639), 
(29.925951, -82.469601), 
(29.926067, -82.469601), 
(29.926292, -82.46967), 
(29.926467, -82.46967), 
(29.926617, -82.469646), 
(29.926726, -82.469583), 
(29.92683, -82.469506), 
(29.926904, -82.469406), 
(29.927007, -82.46926), 
(29.927073, -82.469185), 
(29.927128, -82.469078), 
(29.927188, -82.469008), 
(29.927254, -82.468945), 
(29.927299, -82.468938), 
(29.927349, -82.468951), 
(29.927375, -82.468983), 
(29.927404, -82.469021), 
(29.927431, -82.469077), 
(29.927459, -82.469153), 
(29.927481, -82.469223), 
(29.927546, -82.469286), 
(29.927602, -82.469336), 
(29.927689, -82.469381), 
(29.927772, -82.469406), 
(29.927853, -82.469399), 
(29.927959, -82.469393), 
(29.928025, -82.469375), 
(29.928172, -82.469311), 
(29.928245, -82.469254), 
(29.928371, -82.46916), 
(29.928476, -82.46904), 
(29.928508, -82.468945), 
(29.928502, -82.468882), 
(29.928487, -82.468831), 
(29.92846, -82.468793), 
(29.928438, -82.468762), 
(29.928393, -82.468718), 
(29.928355, -82.468692), 
(29.928289, -82.468579), 
(29.928234, -82.46844), 
(29.92826, -82.46832), 
(29.928284, -82.468207), 
(29.928344, -82.468074), 
(29.928756, -82.467139), 
(29.929088, -82.466154), 
(29.929285, -82.465636), 
(29.929456, -82.465245), 
(29.929588, -82.464923), 
(29.929609, -82.464721), 
(29.929592, -82.464569), 
(29.929555, -82.464487), 
(29.929506, -82.46443), 
(29.929416, -82.464361), 
(29.929347, -82.464323), 
(29.928983, -82.46419), 
(29.928846, -82.464134), 
(29.928779, -82.464089), 
(29.928625, -82.463925), 
(29.928576, -82.463824), 
(29.928554, -82.463767), 
(29.928526, -82.463685), 
(29.92852, -82.46361), 
(29.928532, -82.463552), 
(29.928553, -82.463489), 
(29.928647, -82.463369), 
(29.928725, -82.463262), 
(29.928907, -82.463111), 
(29.929263, -82.46289), 
(29.929813, -82.462517), 
(29.93015, -82.46229), 
(29.930441, -82.462082), 
(29.931188, -82.461646), 
(29.931463, -82.461469), 
(29.931547, -82.461432), 
(29.931624, -82.461375), 
(29.931667, -82.461312), 
(29.931668, -82.461255), 
(29.931629, -82.461204), 
(29.931595, -82.461148), 
(29.931519, -82.461047), 
(29.931448, -82.460952), 
(29.931139, -82.460592), 
(29.930877, -82.460244), 
(29.930805, -82.460169), 
(29.930756, -82.460156), 
(29.93054, -82.460118), 
(29.930436, -82.46008), 
(29.930338, -82.460004), 
(29.930293, -82.459954), 
(29.930233, -82.459878), 
(29.930221, -82.459777), 
(29.930215, -82.459683), 
(29.930243, -82.45955), 
(29.930303, -82.459455), 
(29.930426, -82.459392), 
(29.930535, -82.459303), 
(29.930655, -82.459209), 
(29.930722, -82.459146), 
(29.930749, -82.459089), 
(29.930743, -82.459032), 
(29.930717, -82.458962), 
(29.930668, -82.458899), 
(29.930624, -82.458823), 
(29.930545, -82.458773), 
(29.930473, -82.458741), 
(29.930343, -82.458697), 
(29.930122, -82.458665), 
(29.929978, -82.458627), 
(29.929848, -82.458596), 
(29.929715, -82.458552), 
(29.929621, -82.458514), 
(29.929511, -82.458482), 
(29.929381, -82.458401), 
(29.929122, -82.458192), 
(29.928847, -82.457964), 
(29.928576, -82.457699), 
(29.928224, -82.45732), 
(29.927962, -82.45703), 
(29.927741, -82.45677), 
(29.927505, -82.456461), 
(29.927246, -82.456012), 
(29.927049, -82.455684), 
(29.926834, -82.455324), 
(29.926669, -82.454995), 
(29.926377, -82.454496), 
(29.926202, -82.454149), 
(29.925971, -82.453663), 
(29.925741, -82.453227), 
(29.925629, -82.452912), 
(29.925585, -82.452634), 
(29.925581, -82.452375), 
(29.925635, -82.45216), 
(29.925735, -82.451952), 
(29.925877, -82.451743), 
(29.926082, -82.451567), 
(29.9263, -82.45139), 
