(28.592718, -80.944727), 
(28.592575, -80.944889), 
(28.592499, -80.944952), 
(28.592277, -80.945057), 
(28.592047, -80.94507), 
(28.591971, -80.945051), 
(28.591237, -80.944684), 
(28.591167, -80.944589), 
(28.591149, -80.944534), 
(28.591171, -80.944216), 
(28.591117, -80.944047), 
(28.590946, -80.943935), 
(28.590874, -80.94391), 
(28.590792, -80.943897), 
(28.590578, -80.943935), 
(28.59044, -80.944028), 
(28.590406, -80.944072), 
(28.590341, -80.944291), 
(28.590258, -80.944465), 
(28.590109, -80.94459), 
(28.58994, -80.944683), 
(28.589669, -80.944721), 
(28.589301, -80.944571), 
(28.589098, -80.944465), 
(28.589026, -80.944453), 
(28.588944, -80.944477), 
(28.58885, -80.944564), 
(28.588811, -80.944739), 
(28.588735, -80.944963), 
(28.588662, -80.945088), 
(28.588437, -80.945225), 
(28.588338, -80.945263), 
(28.587952, -80.945562), 
(28.587825, -80.945618), 
(28.587737, -80.945643), 
(28.587676, -80.945637), 
(28.587266, -80.945506), 
(28.58704, -80.945462), 
(28.586923, -80.945412), 
(28.586803, -80.9454), 
(28.586708, -80.945413), 
(28.586559, -80.945519), 
(28.586489, -80.945662), 
(28.586539, -80.945861), 
(28.586593, -80.945911), 
(28.586891, -80.946036), 
(28.587302, -80.946254), 
(28.587458, -80.946379), 
(28.587512, -80.946529), 
(28.587519, -80.946665), 
(28.587397, -80.946921), 
(28.587332, -80.947021), 
(28.587226, -80.947071), 
(28.587111, -80.947059), 
(28.586996, -80.946934), 
(28.586907, -80.946777), 
(28.586862, -80.946734), 
(28.586632, -80.946628), 
(28.585932, -80.946622), 
(28.585745, -80.946646), 
(28.585596, -80.94669), 
(28.585355, -80.946771), 
(28.585195, -80.946853), 
(28.585086, -80.946921), 
(28.584987, -80.947027), 
(28.584877, -80.947189), 
(28.584811, -80.947214), 
(28.584735, -80.947145), 
(28.584578, -80.946553), 
(28.584359, -80.946023), 
(28.584079, -80.945599), 
(28.584052, -80.945419), 
(28.583964, -80.945244), 
(28.58382, -80.945106), 
(28.583682, -80.945063), 
(28.583506, -80.945113), 
(28.583386, -80.945175), 
(28.58305, -80.94545), 
(28.582917, -80.945674), 
(28.582863, -80.945724), 
(28.582741, -80.945768), 
(28.58268, -80.945749), 
(28.582565, -80.945556), 
(28.582504, -80.945343), 
(28.582461, -80.944894), 
(28.582373, -80.94449), 
(28.582285, -80.944333), 
(28.582163, -80.944221), 
(28.582005, -80.94414), 
(28.581795, -80.944078), 
(28.581371, -80.944034), 
(28.581019, -80.944097), 
(28.580843, -80.944178), 
(28.580744, -80.944271), 
(28.580574, -80.944371), 
(28.580486, -80.94439), 
(28.580243, -80.944352), 
(28.580146, -80.944315), 
(28.580089, -80.944265), 
(28.579985, -80.944134), 
(28.579978, -80.943965), 
(28.580008, -80.943903), 
(28.580204, -80.943704), 
(28.580172, -80.943435), 
(28.580127, -80.94333), 
(28.579892, -80.942955), 
(28.579804, -80.942594), 
(28.579468, -80.942239), 
(28.579276, -80.942096), 
(28.579, -80.941852), 
(28.57866, -80.941697), 
(28.578572, -80.941697), 
(28.577998, -80.941597), 
(28.577894, -80.941528), 
(28.577861, -80.94146), 
(28.577872, -80.94141), 
(28.578048, -80.941223), 
(28.57812, -80.941117), 
(28.578131, -80.940973), 
